DATE,TIME,WELL STATE,WELL LIQ PROD RATE SC,WELL LIQ PROD CUMU SC,WELL OIL PROD RATE SC,WELL OIL PROD CUMU SC,WELL GAS PROD RATE SC,WELL GAS PROD CUMU SC,WELL WATER PROD RATE SC,WELL WATER PROD CUMU SC,WELL GOR SC,WELL OCUT SC,WELL WCUT SC,WELL BHP,WELL BHPD,ZWPC_Z1,ZWPC_Z2,ZWPC_Z3,ZWPR_Z1,ZWPR_Z2,ZWPR_Z3,ZWCUT_Z1,ZWCUT_Z2,ZWCUT_Z3,ZOPC_Z1,ZOPC_Z2,ZOPC_Z3,ZOPR_Z1,ZOPR_Z2,ZOPR_Z3,ZGPC_Z1,ZGPC_Z2,ZGPC_Z3,ZGPR_Z1,ZGPR_Z2,ZGPR_Z3
2020-10-31,1492.0,0.0,2730.0,502320.0,2730.0,502320.0,609392.0,114148000.0,0.000284635,0.035949800000000004,223.22099999999998,1.0,1.04262e-07,323.116,-0.168377,0.00808894,0.014605600000000002,0.013255200000000002,7.02127e-05,0.000126831,0.000115742,1.12304e-05,1.28511e-05,8.33954e-06,106543.0,171854.0,223923.0,625.203,986.927,1387.87,24154200.0,39092000.0,50901600.0,138692.0,221300.0,309671
2020-11-30,1522.0,0.0,2730.0,584220.0,2730.0,584220.0,608984.0,132420000.0,0.000321151,0.0450649,223.071,1.0,1.17638e-07,317.86400000000003,-0.175087,0.0101274,0.0182966,0.016640900000000004,7.86911e-05,0.000142743,0.000131479,1.2838299999999999e-05,1.45757e-05,9.33977e-06,123437.0,198682.0,262101.0,612.94,979.322,1407.74,27899100.0,45107800.0,59412600.0,135878.0,219581.0,313754
2020-12-31,1553.0,0.0,2730.0,668850.0,2730.0,668850.0,609494.0,151306000.0,0.00036061,0.0556743,223.25799999999998,1.0,1.32091e-07,312.61,-0.169466,0.012484100000000001,0.022584,0.0206062,8.779469999999999e-05,0.000160034,0.000148445,1.4538599999999998e-05,1.65649e-05,1.03806e-05,140572.0,226109.0,302169.0,603.874,966.105,1430.02,31703100.0,51261300.0,68342000.0,134205.0,216920.0,318649
2021-01-31,1584.0,0.0,2730.0,753480.0,2730.0,753480.0,610085.0,170214000.0,0.000392961,0.067424,223.47400000000002,1.0,1.43942e-07,308.678,-0.126854,0.0150828,0.0273274,0.0250138,9.5404e-05,0.00017432,0.000162101,1.59954e-05,1.80998e-05,1.12535e-05,157502.0,253300.0,342679.0,596.446,963.102,1440.45,35469700.0,57375600.0,77368200.0,132809.0,216694.0,320921
2021-02-28,1612.0,0.0,2730.0,829920.0,2730.0,829920.0,609785.0,187292000.0,0.00042105,0.07886560000000001,223.365,1.0,1.54231e-07,305.522,-0.11270999999999999,0.017606999999999998,0.0319479,0.029310700000000002,0.00010195799999999999,0.000186916,0.00017381799999999998,1.72404e-05,1.9393e-05,1.2030899999999999e-05,172617.0,277843.0,379460.0,591.3919999999999,963.835,1444.77,38837400.0,62895400.0,85559600.0,131805.0,216647.0,321642
2021-03-31,1643.0,0.0,2730.0,914550.0,2730.0,914550.0,608895.0,206181000.0,0.000447504,0.0924196,223.03799999999998,1.0,1.63921e-07,302.70799999999997,-0.09076519999999999,0.0205898,0.0374255,0.0344044,0.00010813399999999999,0.00019878799999999998,0.00018484,1.84109e-05,2.0549e-05,1.2789300000000001e-05,189231.0,305092.0,420227.0,587.337,967.388,1445.27,42541300.0,69012500.0,94627100.0,130953.0,216955.0,321207
2021-04-30,1673.0,0.0,2730.0,996450.0,2730.0,996450.0,607849.0,224429000.0,0.000469205,0.106206,222.655,1.0,1.7187000000000002e-07,300.526,-0.07273049999999999,0.023619,0.043001099999999993,0.039586199999999995,0.00011323,0.000208597,0.000193782,1.93765e-05,2.15325e-05,1.3393199999999999e-05,205218.0,331530.0,459702.0,584.368,968.757,1446.87,46105900.0,74932900.0,103390000.0,130334.0,216683.0,320949
2021-05-31,1704.0,0.0,2730.0,1081080.0,2730.0,1081080.0,606762.0,243254000.0,0.00048699800000000004,0.121077,222.257,1.0,1.78387e-07,298.822,-0.054972,0.026883799999999996,0.049019,0.0451741,0.00011747799999999999,0.000216618,0.000201066,2.01679e-05,2.23776e-05,1.3871500000000001e-05,221669.0,358850.0,500562.0,582.499,968.013,1449.49,49775300.0,81035100.0,112444000.0,129915.0,216008.0,320849
2021-06-30,1734.0,0.0,2730.0,1162980.0,2730.0,1162980.0,605531.0,261435000.0,0.000500035,0.135929,221.80599999999998,1.0,1.8316299999999998e-07,297.624,-0.0399373,0.0301443,0.055032000000000005,0.0507529,0.000120636,0.000222489,0.000206364,2.0731999999999997e-05,2.3015e-05,1.4218199999999999e-05,237558.0,385257.0,540164.0,581.884,966.712,1451.4,53317500.0,86920800.0,121197000.0,129670.0,215299.0,320450
2021-07-31,1765.0,0.0,2730.0,1247610.0,2730.0,1247610.0,604270.0,280185000.0,0.00051289,0.151637,221.345,1.0,1.8787199999999998e-07,296.476,-0.037017800000000003,0.0335929,0.061394000000000004,0.0566502,0.000123755,0.00022832200000000001,0.000211538,2.1255999999999998e-05,2.36747e-05,1.4555e-05,253979.0,412493.0,581137.0,582.2090000000001,964.4169999999999,1453.37,56974200.0,92980700.0,130230000.0,129557.0,214397.0,320079
2021-08-31,1796.0,0.0,2636.93,1330450.0,2636.93,1330450.0,582596.0,298504000.0,0.000526576,0.167685,220.937,1.0,1.99692e-07,295.741,-0.023727900000000003,0.037132,0.0678979,0.0626549,0.00012799,0.00023459299999999998,0.00021607200000000001,2.29668e-05,2.5309899999999996e-05,1.5285599999999998e-05,269964.0,439050.0,621434.0,557.2819999999999,926.8810000000001,1413.57,60528100.0,98879300.0,139096000.0,123749.0,205703.0,310764
2021-09-30,1826.0,0.0,2559.86,1408260.0,2559.86,1408260.0,563660.0,315665000.0,0.000532316,0.18357300000000001,220.19099999999997,1.0,2.0794699999999998e-07,295.631,-0.00365601,0.040656199999999997,0.0743442,0.0685722,0.000130037,0.00023752200000000002,0.000217403,2.40296e-05,2.65711e-05,1.5777e-05,284925.0,463860.0,659477.0,541.155,893.91,1377.97,63843100.0,104377000.0,147445000.0,119653.0,197809.0,301945
2021-10-31,1857.0,0.0,2497.6,1486570.0,2497.6,1486570.0,548149.0,332877000.0,0.000539297,0.200206,219.47,1.0,2.15926e-07,295.307,-0.0104508,0.0443617,0.0811035,0.0747408,0.000132243,0.00024098,0.00021941099999999998,2.49654e-05,2.7854099999999998e-05,1.62556e-05,300013.0,488638.0,697921.0,529.7040000000001,865.1519999999999,1349.76,67170800.0,109852000.0,155855000.0,116591.0,190932.0,294839
2021-11-30,1887.0,0.0,2436.71,1560470.0,2436.71,1560470.0,533388.0,349069000.0,0.0005449890000000001,0.21648699999999999,218.89700000000002,1.0,2.23658e-07,295.04,-0.00890299,0.048001800000000004,0.087728,0.0807571,0.00013409700000000001,0.000243783,0.000221009,2.58177e-05,2.9181700000000002e-05,1.67063e-05,314313.0,511802.0,734351.0,519.399,835.3989999999999,1322.91,70310600.0,114960000.0,163799000.0,113838.0,184186.0,288117
2021-12-31,1918.0,0.0,2366.18,1634770.0,2366.18,1634770.0,517110.0,365318000.0,0.000547775,0.233438,218.542,1.0,2.31502e-07,295.0,-0.0012905999999999998,0.0518053,0.09463089999999999,0.08700139999999999,0.000135284,0.000245207,0.00022146,2.6623899999999998e-05,3.06731e-05,1.71323e-05,328785.0,534802.0,771188.0,508.12800000000004,799.418,1292.65,73474700.0,120036000.0,171808000.0,110899.0,176697.0,280657
2022-01-31,1949.0,0.0,2285.95,1706860.0,2285.95,1706860.0,499616.0,381071000.0,0.000549676,0.25045,218.55900000000003,1.0,2.40458e-07,295.0,0.0,0.0556359,0.101563,0.093251,0.000136236,0.000246214,0.00022159,2.74081e-05,3.25535e-05,1.76055e-05,342957.0,556727.0,807178.0,497.064,756.336,1258.64,76561000.0,124900000.0,179609000.0,108036.0,168499.0,272494
2022-02-28,1977.0,0.0,2208.11,1769720.0,2208.11,1769720.0,483057.0,394814000.0,0.000550998,0.265862,218.765,1.0,2.49534e-07,295.0,0.0,0.0591178,0.107847,0.0988969,0.00013701,0.000246943,0.000221539,2.81582e-05,3.4435e-05,1.81174e-05,355482.0,575469.0,838768.0,486.574,717.128,1222.8,79278200.0,129095000.0,186441000.0,105389.0,161303.0,264139
2022-03-31,2008.0,0.0,2129.8,1836860.0,2129.8,1836860.0,466781.0,409518000.0,0.000551898,0.282959,219.167,1.0,2.59132e-07,295.0,0.0,0.0629937,0.11482200000000001,0.105143,0.000137714,0.0002475,0.000221266,2.8932399999999998e-05,3.65076e-05,1.86485e-05,369050.0,595096.0,872717.0,475.98699999999997,677.942,1186.51,82211200.0,133543000.0,193763000.0,102709.0,154659.0,255578
2022-04-30,2038.0,0.0,2062.4,1899670.0,2062.4,1899670.0,452707.0,423294000.0,0.000552332,0.299523,219.505,1.0,2.6781e-07,295.0,0.0,0.0667617,0.121584,0.111178,0.000138281,0.000247843,0.00022083400000000002,2.96713e-05,3.8411399999999996e-05,1.91182e-05,381900.0,613124.0,904646.0,466.04400000000004,645.234,1155.1,84978900.0,137684000.0,200631000.0,100217.0,149133.0,248129
2022-05-31,2069.0,0.0,1995.35,1962490.0,1995.35,1962490.0,438920.0,437098000.0,0.0005524390000000001,0.316648,219.972,1.0,2.76864e-07,295.0,0.0,0.07067029999999999,0.128579,0.117399,0.000138779,0.000248057,0.000220239,3.04778e-05,4.05005e-05,1.95792e-05,394887.0,630833.0,936770.0,455.345,612.479,1124.86,87766500.0,141810000.0,207522000.0,97589.6,143769.0,240971
2022-06-30,2099.0,0.0,1936.94,2021390.0,1936.94,2021390.0,427641.0,450083000.0,0.0005522190000000001,0.333219,220.782,1.0,2.85099e-07,295.0,0.0,0.07446489999999999,0.135353,0.123401,0.00013917,0.000248115,0.000219549,3.1295300000000005e-05,4.2323999999999997e-05,2.00032e-05,407164.0,647149.0,967079.0,444.7,586.2280000000001,1097.57,90393400.0,145684000.0,214006000.0,95015.9,140361.0,234558
2022-07-31,2130.0,0.0,1878.71,2080500.0,1878.71,2080500.0,415202.0,463142000.0,0.000551691,0.35033000000000003,221.00400000000002,1.0,2.93654e-07,295.0,0.0,0.0783966,0.14235,0.129583,0.000139558,0.000247926,0.00021877,3.25331e-05,4.40251e-05,2.04001e-05,419495.0,663348.0,997658.0,428.971,563.1469999999999,1072.4,93024300.0,149585000.0,220533000.0,91396.5,136232.0,228638
2022-08-31,2161.0,0.0,1836.19,2138020.0,1836.19,2138020.0,405910.0,475855000.0,0.000550964,0.367421,221.06099999999998,1.0,3.0005900000000003e-07,295.0,0.0,0.08233660000000001,0.149339,0.135745,0.000139736,0.000247586,0.000218133,3.35387e-05,4.5390100000000004e-05,2.06627e-05,431403.0,678959.0,1027650.0,416.64,545.4630000000001,1055.69,95557300.0,153377000.0,226920000.0,88493.3,132991.0,224571
2022-09-30,2191.0,0.0,1804.04,2192570.0,1804.04,2192570.0,399064.0,487918000.0,0.000550181,0.383937,221.205,1.0,3.04971e-07,295.0,0.0,0.0861522,0.156093,0.141692,0.000139776,0.00024723400000000004,0.00021758400000000002,3.42823e-05,4.6458699999999996e-05,2.0869699999999998e-05,442643.0,693652.0,1056280.0,407.72,532.159,1042.59,97940900.0,156974000.0,233003000.0,86353.6,130790.0,221388
2022-10-31,2222.0,0.0,1797.82,2248280.0,1797.82,2248280.0,397741.0,500243000.0,0.000549614,0.400982,221.235,1.0,3.0571100000000003e-07,295.0,0.0,0.09009489999999999,0.16306400000000001,0.147822,0.00013974700000000002,0.00024712400000000004,0.0002171,3.37152e-05,4.66982e-05,2.1038e-05,454190.0,708572.0,1085510.0,414.49199999999996,529.194,1031.94,100382000.0,160654000.0,239207000.0,87488.6,130782.0,218807
2022-11-30,2252.0,0.0,1792.17,2302160.0,1792.17,2302160.0,396723.0,512165000.0,0.000549243,0.41746400000000006,221.365,1.0,3.06469e-07,295.0,0.0,0.0939096,0.169811,0.153744,0.000139726,0.000247091,0.00021674700000000002,3.3459e-05,4.68095e-05,2.11679e-05,465574.0,723013.0,1113570.0,417.60400000000004,527.865,1023.94,102783000.0,164231000.0,245151000.0,88035.2,131050.0,216873
2022-12-31,2283.0,0.0,1775.25,2357420.0,1775.25,2357420.0,393618.0,524411000.0,0.00054871,0.43448100000000006,221.725,1.0,3.09089e-07,295.0,0.0,0.0978512,0.176779,0.159851,0.000139723,0.000246948,0.000216307,3.36359e-05,4.73123e-05,2.13431e-05,477325.0,737814.0,1142290.0,415.4,521.953,1013.47,105259000.0,167921000.0,251231000.0,87545.8,130512.0,214490
2023-01-31,2314.0,0.0,1749.84,2412060.0,1749.84,2412060.0,389017.0,536542000.0,0.000547946,0.45148,222.31599999999997,1.0,3.13141e-07,295.0,0.0,0.101793,0.18374200000000002,0.165945,0.000139718,0.000246701,0.00021572,3.39593e-05,4.81784e-05,2.15846e-05,488982.0,752400.0,1170680.0,411.42800000000005,512.057,999.415,107717000.0,171587000.0,257238000.0,86732.8,129361.0,211396
2023-02-28,2342.0,0.0,1717.79,2460590.0,1717.79,2460590.0,382729.0,547344000.0,0.000546796,0.46680600000000005,222.803,1.0,3.18314e-07,295.0,0.0,0.105353,0.190023,0.171431,0.000139705,0.000246272,0.000214897,3.43681e-05,4.91678e-05,2.19215e-05,499404.0,765296.0,1195890.0,406.49699999999996,500.88,980.303,109915000.0,174859000.0,262571000.0,85786.9,127479.0,207315
2023-03-31,2373.0,0.0,1685.75,2513310.0,1685.75,2513310.0,376010.0,559098000.0,0.000545444,0.483735,223.05200000000002,1.0,3.23562e-07,295.0,0.0,0.109293,0.196962,0.177479,0.000139686,0.000245733,0.00021397,3.48831e-05,5.0040900000000004e-05,2.22661e-05,510781.0,779274.0,1223260.0,400.44,491.065,960.967,112318000.0,178424000.0,268356000.0,84715.5,125370.0,203112
2023-04-30,2403.0,0.0,1659.63,2563450.0,1659.63,2563450.0,370081.0,570282000.0,0.0005441490000000001,0.500077,222.99,1.0,3.27873e-07,295.0,0.0,0.113107,0.20366199999999998,0.183309,0.00013965899999999999,0.000245164,0.000213143,3.5419e-05,5.06691e-05,2.25401e-05,521624.0,792570.0,1249260.0,394.306,483.853,945.6139999999999,114616000.0,181816000.0,273849000.0,83695.4,123285.0,199703
2023-05-31,2434.0,0.0,1638.53,2614530.0,1638.53,2614530.0,365301.0,581671000.0,0.000542926,0.516925,222.945,1.0,3.3134999999999996e-07,295.0,0.0,0.117046,0.210569,0.18930999999999998,0.000139636,0.000244575,0.000212411,3.59321e-05,5.1110200000000004e-05,2.2755700000000003e-05,532656.0,806134.0,1275740.0,388.61,478.524,933.443,116968000.0,185264000.0,279439000.0,83123.2,121368.0,196939
2023-06-30,2464.0,0.0,1622.7,2663410.0,1622.7,2663410.0,361389.0,592563000.0,0.000541844,0.533194,222.708,1.0,3.3391399999999996e-07,295.0,0.0,0.120858,0.21723800000000001,0.195099,0.000139604,0.00024401700000000002,0.00021181099999999998,3.63648e-05,5.1372299999999996e-05,2.2916e-05,543193.0,819140.0,1301080.0,383.9,474.99699999999996,924.2919999999999,119229000.0,188552000.0,284782000.0,82555.9,119750.0,194825
2023-07-31,2495.0,0.0,1606.84,2713470.0,1606.84,2713470.0,357431.0,603703000.0,0.000540849,0.549975,222.44299999999998,1.0,3.36591e-07,295.0,0.0,0.124795,0.224113,0.201067,0.000139535,0.000243473,0.000211332,3.70952e-05,5.16025e-05,2.30263e-05,553924.0,832497.0,1327040.0,376.153,471.824,917.785,121543000.0,191907000.0,290253000.0,81306.1,118201.0,193274
2023-08-31,2526.0,0.0,1601.25,2763160.0,1601.25,2763160.0,355914.0,614751000.0,0.000540443,0.566733,222.273,1.0,3.3751399999999996e-07,295.0,0.0,0.12872999999999998,0.230977,0.20702600000000002,0.000139471,0.000243183,0.000211239,3.76245e-05,5.1677799999999995e-05,2.3002199999999998e-05,564445.0,845780.0,1352930.0,370.69199999999995,470.575,918.3439999999999,123822000.0,195227000.0,295701000.0,80523.8,117391.0,193199
2023-09-30,2556.0,0.0,1604.5,2811230.0,1604.5,2811230.0,356600.0,625436000.0,0.0005406030000000001,0.5829479999999999,222.25,1.0,3.3693000000000004e-07,295.0,0.0,0.132537,0.237616,0.21279499999999998,0.000139459,0.000243259,0.00021135099999999998,3.78726e-05,5.14366e-05,2.29225e-05,574525.0,858654.0,1378050.0,368.233,472.92900000000003,922.0219999999999,126018000.0,198433000.0,300984000.0,80424.2,117610.0,193834
2023-10-31,2587.0,0.0,1609.95,2861070.0,1609.95,2861070.0,358160.0,636517000.0,0.000540978,0.599713,222.467,1.0,3.36022e-07,295.0,0.0,0.136472,0.244481,0.21875999999999998,0.000139492,0.000243465,0.00021152400000000002,3.79641e-05,5.11879e-05,2.2839899999999998e-05,584898.0,872040.0,1404130.0,367.43199999999996,475.63,926.115,128292000.0,201760000.0,306465000.0,80772.4,118181.0,194629
2023-11-30,2617.0,0.0,1611.21,2909400.0,1611.21,2909400.0,359249.0,647282000.0,0.000541249,0.615947,222.96900000000002,1.0,3.3592799999999996e-07,295.0,0.0,0.140281,0.251131,0.224536,0.00013952799999999998,0.000243632,0.00021161900000000002,3.80798e-05,5.114229999999999e-05,2.28095e-05,594916.0,885044.0,1429440.0,366.41,476.38,927.7669999999999,130502000.0,204994000.0,311785000.0,81121.0,118664.0,194995
2023-12-31,2648.0,0.0,1606.96,2959290.0,1606.96,2959290.0,359608.0,658426000.0,0.00054134,0.632728,223.782,1.0,3.36872e-07,295.0,0.0,0.144217,0.25800500000000004,0.230506,0.000139547,0.000243678,0.000211654,3.82866e-05,5.14349e-05,2.28162e-05,605224.0,898448.0,1455620.0,364.481,473.759,927.6489999999999,132794000.0,208345000.0,317287000.0,81320.3,118822.0,195031
2024-01-31,2679.0,0.0,1578.7,3008720.0,1578.7,3008720.0,354905.0,669513000.0,0.000532134,0.6493909999999999,224.80900000000003,1.0,3.3707099999999996e-07,295.722,0.023282900000000002,0.14812899999999998,0.26483,0.236432,0.000137418,0.000239544,0.000207801,3.8314e-05,5.17991e-05,2.2742199999999997e-05,615426.0,911668.0,1481620.0,358.663,462.44699999999995,913.7230000000001,135080000.0,211678000.0,322755000.0,80683.3,117212.0,192110
2024-02-29,2708.0,0.0,1552.41,3054110.0,1552.4,3054110.0,350778.0,679745000.0,0.0005296540000000001,0.664776,225.958,1.0,3.4118299999999997e-07,295.836,0.00394729,0.151748,0.27113200000000004,0.24189499999999997,0.000137074,0.00023841799999999998,0.000206545,3.8649099999999996e-05,5.26257e-05,2.2994600000000002e-05,624838.0,923738.0,1505530.0,354.662,453.045,898.232,137207000.0,214754000.0,327784000.0,80468.8,115925.0,189077
2024-03-31,2739.0,0.0,1523.75,3101760.0,1523.75,3101760.0,345653.0,690536000.0,0.000527511,0.6811619999999999,226.84400000000002,1.0,3.4619300000000003e-07,295.889,0.00171391,0.155612,0.277845,0.247704,0.00013688399999999999,0.000237475,0.00020532299999999999,3.91906e-05,5.3353e-05,2.33304e-05,634765.0,936396.0,1530600.0,349.276,445.102,880.068,139472000.0,218001000.0,333063000.0,80095.3,114335.0,185409
2024-04-30,2769.0,0.0,1519.9,3147580.0,1519.9,3147580.0,345760.0,700950000.0,0.000537085,0.697227,227.49,1.0,3.5336999999999994e-07,295.005,-0.029475900000000003,0.159406,0.284425,0.253396,0.00013948,0.000241718,0.000209006,4.00646e-05,5.4298599999999995e-05,2.38342e-05,644317.0,948590.0,1554670.0,348.13699999999994,445.164,876.914,141675000.0,221136000.0,338139000.0,80712.8,114323.0,184921
2024-05-31,2800.0,0.0,1500.34,3194350.0,1500.34,3194350.0,341592.0,711595000.0,0.000535696,0.713853,227.67700000000002,1.0,3.5705e-07,295.0,-0.00016440099999999997,0.16334,0.291234,0.259279,0.00013944899999999999,0.00024104400000000002,0.000208184,4.06697e-05,5.45816e-05,2.40892e-05,654055.0,961087.0,1579210.0,342.88199999999995,441.621,864.2180000000001,143947000.0,224336000.0,343312000.0,80426.2,112767.0,182182
2024-06-30,2830.0,0.0,1488.33,3239150.0,1488.33,3239150.0,338869.0,721796000.0,0.000534711,0.729907,227.68400000000003,1.0,3.59268e-07,295.0,0.0,0.167147,0.297806,0.264954,0.00013941799999999999,0.00024056700000000002,0.00020761,4.1196e-05,5.46144e-05,2.42358e-05,663349.0,973123.0,1602680.0,338.426,440.48199999999997,856.623,146139000.0,227398000.0,348258000.0,80164.8,111730.0,180489
2024-07-31,2861.0,0.0,1476.39,3285100.0,1476.39,3285100.0,336249.0,732258000.0,0.000533971,0.74647,227.75099999999998,1.0,3.6167299999999996e-07,295.0,0.0,0.171079,0.304587,0.270804,0.00013933200000000001,0.000240174,0.00020727400000000002,4.2182e-05,5.47025e-05,2.42983e-05,672792.0,985534.0,1626770.0,330.31199999999995,439.056,853.039,148389000.0,230536000.0,353334000.0,79089.5,110791.0,179623
2024-08-31,2892.0,0.0,1473.02,3330810.0,1473.02,3330810.0,335485.0,742670000.0,0.00053119,0.762998,227.753,1.0,3.6061300000000003e-07,295.244,0.00788141,0.175002,0.31135100000000004,0.276645,0.000138548,0.00023883,0.000206347,4.27585e-05,5.4528000000000004e-05,2.4086799999999998e-05,682013.0,997903.0,1650890.0,324.025,437.995,856.681,150606000.0,233655000.0,358410000.0,78164.9,110317.0,180182
2024-09-30,2922.0,0.0,1471.18,3374980.0,1471.18,3374980.0,334872.0,752727000.0,0.0005218590000000001,0.778806,227.622,1.0,3.54722e-07,296.10900000000004,0.028834,0.178753,0.31782,0.28223400000000004,0.000136021,0.00023474599999999998,0.000202705,4.26293e-05,5.35186e-05,2.35983e-05,690787.0,1009870.0,1674320.0,319.078,438.625,858.9780000000001,152728000.0,236665000.0,363334000.0,77347.3,110228.0,180417
2024-10-31,2953.0,0.0,1467.08,3420520.0,1467.08,3420520.0,333853.0,763091000.0,0.000506653,0.7947350000000001,227.563,1.0,3.4534799999999995e-07,297.533,0.0459398,0.18253,0.324343,0.287862,0.000131981,0.000228116,0.000196665,4.19176e-05,5.19922e-05,2.29061e-05,699721.0,1022250.0,1698550.0,314.85900000000004,438.751,858.568,154898000.0,239773000.0,368420000.0,76573.7,110155.0,180143
2024-11-30,2983.0,0.0,1460.7,3464430.0,1460.7,3464430.0,332793.0,773088000.0,0.000490646,0.809668,227.831,1.0,3.35897e-07,299.064,0.051023400000000003,0.186069,0.330464,0.293135,0.000127759,0.000221056,0.000190355,4.104310000000001e-05,5.06033e-05,2.22107e-05,708262.0,1034200.0,1721970.0,311.28,436.842,857.044,156979000.0,242778000.0,373332000.0,75969.4,109951.0,179786
2024-12-31,3014.0,0.0,1452.27,3509580.0,1452.27,3509580.0,331978.0,783393000.0,0.000475069,0.824609,228.593,1.0,3.27123e-07,300.587,0.0491353,0.189609,0.336591,0.29841,0.00012366700000000002,0.000214109,0.00018427799999999999,4.01528e-05,4.9443599999999995e-05,2.1556300000000002e-05,716992.0,1046470.0,1746120.0,307.991,433.037,854.868,159115000.0,245878000.0,378400000.0,75525.5,109842.0,179443
